Team,Match,Alliance,Time,X,Y
1671,13,blue,4.0,53.65,17.76
1671,13,blue,4.1,53.61,17.76
1671,13,blue,4.2,53.61,17.78
1671,13,blue,4.3,53.61,17.81
1671,13,blue,4.4,53.62,17.84
1671,13,blue,4.5,53.65,17.85
1671,13,blue,4.6,53.7,17.88
1671,13,blue,4.7,53.72,17.89
1671,13,blue,4.8,53.73,17.88
1671,13,blue,4.9,53.75,17.86
1671,13,blue,5.0,53.78,17.82
1671,13,blue,5.1,53.8,17.79
1671,13,blue,5.2,53.77,17.74
1671,13,blue,5.3,53.63,17.68
1671,13,blue,5.4,53.53,17.64
1671,13,blue,5.5,53.35,17.63
1671,13,blue,5.6,53.08,17.6
1671,13,blue,5.7,52.65,17.6
1671,13,blue,5.8,52.16,17.63
1671,13,blue,5.9,51.62,17.66
1671,13,blue,6.0,50.89,17.67
1671,13,blue,6.1,50.26,17.61
1671,13,blue,6.2,49.81,17.64
1671,13,blue,6.3,49.48,17.62
1671,13,blue,6.4,49.18,17.58
1671,13,blue,6.5,48.96,17.58
1671,13,blue,6.6,48.65,17.53
1671,13,blue,6.7,48.24,17.54
1671,13,blue,6.8,47.78,17.46
1671,13,blue,6.9,47.42,17.42
1671,13,blue,7.0,47.02,17.34
1671,13,blue,7.1,46.78,17.3
1671,13,blue,7.2,46.72,17.21
1671,13,blue,7.3,46.7,17.08
1671,13,blue,7.4,46.65,17.03
1671,13,blue,7.5,46.62,17.0
1671,13,blue,7.6,46.7,17.04
1671,13,blue,7.7,46.65,17.01
1671,13,blue,7.8,46.69,17.09
1671,13,blue,7.9,46.68,17.18
1671,13,blue,8.0,46.7,17.26
1671,13,blue,8.1,46.57,17.3
1671,13,blue,8.2,46.46,17.29
1671,13,blue,8.3,46.36,17.29
1671,13,blue,8.4,46.2,17.25
1671,13,blue,8.5,46.18,17.18
1671,13,blue,8.6,45.98,17.04
1671,13,blue,8.7,45.82,16.92
1671,13,blue,8.8,45.62,16.84
1671,13,blue,8.9,45.4,16.77
1671,13,blue,9.0,45.15,16.72
1671,13,blue,9.1,44.79,16.73
1671,13,blue,9.2,44.56,16.86
1671,13,blue,9.3,44.31,16.76
1671,13,blue,9.4,44.07,16.62
1671,13,blue,9.5,43.76,16.41
1671,13,blue,9.6,43.45,16.22
1671,13,blue,9.7,43.18,15.99
1671,13,blue,9.8,42.85,15.63
1671,13,blue,9.9,42.51,15.44
1671,13,blue,10.0,42.17,15.28
1671,13,blue,10.1,41.91,15.17
1671,13,blue,10.2,41.66,15.03
1671,13,blue,10.3,41.34,14.87
1671,13,blue,10.4,41.08,14.8
1671,13,blue,10.5,40.87,14.77
1671,13,blue,10.6,40.7,14.74
1671,13,blue,10.7,40.53,14.69
1671,13,blue,10.8,40.42,14.65
1671,13,blue,10.9,40.42,14.65
1671,13,blue,11.0,40.37,14.62
1671,13,blue,11.1,40.3,14.58
1671,13,blue,11.2,40.17,14.5
1671,13,blue,11.3,40.04,14.47
1671,13,blue,11.4,39.81,14.48
1671,13,blue,11.5,39.59,14.5
1671,13,blue,11.6,39.4,14.44
1671,13,blue,11.7,39.2,14.42
1671,13,blue,11.8,39.07,14.43
1671,13,blue,11.9,39.06,14.47
1671,13,blue,12.0,38.97,14.44
1671,13,blue,12.1,38.86,14.41
1671,13,blue,12.2,38.77,14.39
1671,13,blue,12.3,38.72,14.4
1671,13,blue,12.4,38.65,14.44
1671,13,blue,12.5,38.41,14.45
1671,13,blue,12.6,38.32,14.46
1671,13,blue,12.7,38.14,14.51
1671,13,blue,12.8,38.01,14.57
1671,13,blue,12.9,37.87,14.57
1671,13,blue,13.0,37.72,14.59
1671,13,blue,13.1,37.68,14.56
1671,13,blue,13.2,37.58,14.58
1671,13,blue,13.3,37.53,14.53
1671,13,blue,13.4,37.44,14.53
1671,13,blue,13.5,37.44,14.53
1671,13,blue,13.6,37.44,14.5
1671,13,blue,13.7,37.45,14.48
1671,13,blue,13.8,37.5,14.5
1671,13,blue,13.9,37.6,14.53
1671,13,blue,14.0,37.86,14.52
1671,13,blue,14.1,38.14,14.49
1671,13,blue,14.2,38.66,14.48
1671,13,blue,14.3,39.16,14.41
1671,13,blue,14.4,39.83,14.34
1671,13,blue,14.5,40.61,14.27
1671,13,blue,14.6,41.24,14.24
1671,13,blue,14.7,41.76,14.26
1671,13,blue,14.8,42.1,14.19
1671,13,blue,14.9,42.48,14.21
1671,13,blue,15.0,42.72,14.17
1671,13,blue,15.1,42.99,14.1
1671,13,blue,15.2,43.2,14.12
1671,13,blue,15.3,43.49,14.15
1671,13,blue,15.4,43.71,14.31
1671,13,blue,15.5,43.8,14.36
1671,13,blue,15.6,43.96,14.52
1671,13,blue,15.7,44.07,14.75
1671,13,blue,15.8,44.23,14.88
1671,13,blue,15.9,44.21,14.95
1671,13,blue,16.0,44.34,15.25
1072,13,blue,0,null,null
1072,13,blue,0.1,null,null
1072,13,blue,0.2,null,null
1072,13,blue,0.3,null,null
1072,13,blue,0.4,null,null
1072,13,blue,0.5,null,null
1072,13,blue,0.6,null,null
1072,13,blue,0.7,null,null
1072,13,blue,0.8,null,null
1072,13,blue,0.9,null,null
1072,13,blue,1.0,null,null
1072,13,blue,1.1,null,null
1072,13,blue,1.2,null,null
1072,13,blue,1.3,null,null
1072,13,blue,1.4,null,null
1072,13,blue,1.5,null,null
1072,13,blue,1.6,null,null
1072,13,blue,1.7,null,null
1072,13,blue,1.8,null,null
1072,13,blue,1.9,null,null
1072,13,blue,2.0,null,null
1072,13,blue,2.1,null,null
1072,13,blue,2.2,null,null
1072,13,blue,2.3,null,null
1072,13,blue,2.4,null,null
1072,13,blue,2.5,null,null
1072,13,blue,2.6,null,null
1072,13,blue,2.7,null,null
1072,13,blue,2.8,null,null
1072,13,blue,2.9,null,null
1072,13,blue,3.0,null,null
1072,13,blue,3.1,null,null
1072,13,blue,3.2,null,null
1072,13,blue,3.3,null,null
1072,13,blue,3.4,null,null
1072,13,blue,3.5,null,null
1072,13,blue,3.6,null,null
1072,13,blue,3.7,null,null
1072,13,blue,3.8,null,null
1072,13,blue,3.9,null,null
1072,13,blue,4.0,null,null
1072,13,blue,4.1,null,null
1072,13,blue,4.2,null,null
1072,13,blue,4.3,null,null
1072,13,blue,4.4,null,null
1072,13,blue,4.5,null,null
1072,13,blue,4.6,null,null
1072,13,blue,4.7,null,null
1072,13,blue,4.8,null,null
1072,13,blue,4.9,null,null
1072,13,blue,5.0,null,null
1072,13,blue,5.1,null,null
1072,13,blue,5.2,null,null
1072,13,blue,5.3,null,null
1072,13,blue,5.4,null,null
1072,13,blue,5.5,null,null
1072,13,blue,5.6,null,null
1072,13,blue,5.7,null,null
1072,13,blue,5.8,null,null
1072,13,blue,5.9,null,null
1072,13,blue,6.0,null,null
1072,13,blue,6.1,null,null
1072,13,blue,6.2,null,null
1072,13,blue,6.3,null,null
1072,13,blue,6.4,null,null
1072,13,blue,6.5,null,null
1072,13,blue,6.6,null,null
1072,13,blue,6.7,null,null
1072,13,blue,6.8,null,null
1072,13,blue,6.9,null,null
1072,13,blue,7.0,null,null
1072,13,blue,7.1,null,null
1072,13,blue,7.2,null,null
1072,13,blue,7.3,null,null
1072,13,blue,7.4,null,null
1072,13,blue,7.5,null,null
1072,13,blue,7.6,51.86,9.65
1072,13,blue,7.7,51.31,9.7
1072,13,blue,7.8,50.73,9.7
1072,13,blue,7.9,50.1,9.73
1072,13,blue,8.0,49.77,9.77
1072,13,blue,8.1,49.29,9.78
1072,13,blue,8.2,49.0,9.76
1072,13,blue,8.3,48.51,9.69
1072,13,blue,8.4,48.08,9.66
1072,13,blue,8.5,47.8,9.62
1072,13,blue,8.6,47.54,9.62
1072,13,blue,8.7,47.43,9.63
1072,13,blue,8.8,47.28,9.64
1072,13,blue,8.9,47.18,9.74
1072,13,blue,9.0,47.1,9.76
1072,13,blue,9.1,46.97,9.78
1072,13,blue,9.2,46.94,9.76
1072,13,blue,9.3,46.9,9.79
1072,13,blue,9.4,46.83,9.83
1072,13,blue,9.5,46.76,9.8
1072,13,blue,9.6,46.74,9.75
1072,13,blue,9.7,46.6,9.66
1072,13,blue,9.8,46.42,9.57
1072,13,blue,9.9,46.18,9.49
1072,13,blue,10.0,45.97,9.38
1072,13,blue,10.1,45.86,9.26
1072,13,blue,10.2,45.79,9.17
1072,13,blue,10.3,45.86,9.14
1072,13,blue,10.4,45.83,9.12
1072,13,blue,10.5,45.84,9.15
1072,13,blue,10.6,45.82,9.21
1072,13,blue,10.7,45.56,9.34
1072,13,blue,10.8,45.21,9.49
1072,13,blue,10.9,44.97,9.58
1072,13,blue,11.0,44.74,9.69
1072,13,blue,11.1,44.59,9.74
1072,13,blue,11.2,44.35,9.8
1072,13,blue,11.3,44.32,9.83
1072,13,blue,11.4,44.28,9.83
1072,13,blue,11.5,44.18,9.93
1072,13,blue,11.6,44.31,9.9
1072,13,blue,11.7,44.21,9.94
1072,13,blue,11.8,44.26,9.96
1072,13,blue,11.9,44.34,9.95
1072,13,blue,12.0,44.39,9.95
1072,13,blue,12.1,44.49,9.83
1072,13,blue,12.2,44.38,9.9
1072,13,blue,12.3,44.44,9.83
1072,13,blue,12.4,44.46,9.81
1072,13,blue,12.5,44.41,9.8
1072,13,blue,12.6,44.43,9.84
1072,13,blue,12.7,44.35,9.95
1072,13,blue,12.8,44.33,9.97
1072,13,blue,12.9,44.26,10.0
1072,13,blue,13.0,44.05,9.98
1072,13,blue,13.1,43.98,9.98
1072,13,blue,13.2,43.7,9.93
1072,13,blue,13.3,43.34,9.86
1072,13,blue,13.4,43.28,9.72
1072,13,blue,13.5,43.05,9.71
1072,13,blue,13.6,42.91,9.74
1072,13,blue,13.7,42.64,9.77
1072,13,blue,13.8,42.62,9.8
1072,13,blue,13.9,42.67,9.86
1072,13,blue,14.0,42.58,9.86
1072,13,blue,14.1,42.59,9.82
1072,13,blue,14.2,42.73,9.74
1072,13,blue,14.3,42.77,9.74
1072,13,blue,14.4,42.68,9.76
1072,13,blue,14.5,42.72,9.72
1072,13,blue,14.6,42.73,9.74
1072,13,blue,14.7,42.78,9.78
1072,13,blue,14.8,42.73,9.83
1072,13,blue,14.9,42.66,9.82
1072,13,blue,15.0,42.69,9.8
1072,13,blue,15.1,42.66,9.84
1072,13,blue,15.2,42.6,9.88
1072,13,blue,15.3,42.6,9.85
1072,13,blue,15.4,42.58,9.79
1072,13,blue,15.5,42.65,9.78
1072,13,blue,15.6,42.76,9.76
1072,13,blue,15.7,42.72,9.72
1072,13,blue,15.8,42.61,9.77
1072,13,blue,15.9,42.48,9.81
1072,13,blue,16.0,42.48,9.9
2659,13,blue,0,50.0,17.61
2659,13,blue,0.1,49.94,17.59
2659,13,blue,0.2,49.92,17.54
2659,13,blue,0.3,49.92,17.57
2659,13,blue,0.4,49.89,17.59
2659,13,blue,0.5,49.9,17.61
2659,13,blue,0.6,49.82,17.64
2659,13,blue,0.7,49.91,17.66
2659,13,blue,0.8,49.95,17.66
2659,13,blue,0.9,49.93,17.64
2659,13,blue,1.0,49.96,17.64
2659,13,blue,1.1,49.97,17.59
2659,13,blue,1.2,50.02,17.62
2659,13,blue,1.3,49.99,17.64
2659,13,blue,1.4,49.99,17.66
2659,13,blue,1.5,50.02,17.65
2659,13,blue,1.6,49.99,17.67
2659,13,blue,1.7,50.01,17.7
2659,13,blue,1.8,49.96,17.7
2659,13,blue,1.9,49.93,17.67
2659,13,blue,2.0,49.93,17.64
2659,13,blue,2.1,49.91,17.64
2659,13,blue,2.2,49.96,17.58
2659,13,blue,2.3,49.94,17.56
2659,13,blue,2.4,49.96,17.53
2659,13,blue,2.5,50.01,17.52
2659,13,blue,2.6,50.02,17.57
2659,13,blue,2.7,50.04,17.57
2659,13,blue,2.8,49.99,17.6
2659,13,blue,2.9,49.94,17.61
2659,13,blue,3.0,49.88,17.62
2659,13,blue,3.1,49.68,17.65
2659,13,blue,3.2,49.47,17.61
2659,13,blue,3.3,49.12,17.61
2659,13,blue,3.4,48.66,17.66
2659,13,blue,3.5,48.15,17.73
2659,13,blue,3.6,47.66,17.81
2659,13,blue,3.7,47.18,17.86
2659,13,blue,3.8,46.66,18.01
2659,13,blue,3.9,46.23,18.09
2659,13,blue,4.0,45.85,18.17
2659,13,blue,4.1,45.47,18.24
2659,13,blue,4.2,45.02,18.42
2659,13,blue,4.3,44.6,18.63
2659,13,blue,4.4,44.25,18.93
2659,13,blue,4.5,43.87,19.31
2659,13,blue,4.6,43.61,19.76
2659,13,blue,4.7,43.38,20.29
2659,13,blue,4.8,43.2,20.78
2659,13,blue,4.9,42.97,21.34
2659,13,blue,5.0,42.81,21.79
2659,13,blue,5.1,42.64,22.19
2659,13,blue,5.2,42.4,22.64
2659,13,blue,5.3,42.11,23.04
2659,13,blue,5.4,41.8,23.42
2659,13,blue,5.5,41.5,23.74
2659,13,blue,5.6,41.04,24.01
2659,13,blue,5.7,40.6,24.34
2659,13,blue,5.8,40.19,24.5
2659,13,blue,5.9,39.82,24.62
2659,13,blue,6.0,39.56,24.69
2659,13,blue,6.1,39.35,24.71
2659,13,blue,6.2,39.21,24.77
2659,13,blue,6.3,39.2,24.79
2659,13,blue,6.4,39.16,24.83
2659,13,blue,6.5,39.18,24.87
2659,13,blue,6.6,39.15,24.88
2659,13,blue,6.7,39.21,24.9
2659,13,blue,6.8,39.28,24.91
2659,13,blue,6.9,39.42,24.88
2659,13,blue,7.0,39.74,24.76
2659,13,blue,7.1,40.07,24.66
2659,13,blue,7.2,40.53,24.53
2659,13,blue,7.3,40.92,24.41
2659,13,blue,7.4,41.4,24.25
2659,13,blue,7.5,41.73,24.16
2659,13,blue,7.6,41.92,24.15
2659,13,blue,7.7,42.12,24.09
2659,13,blue,7.8,42.16,24.1
2659,13,blue,7.9,42.1,24.05
2659,13,blue,8.0,41.99,24.09
2659,13,blue,8.1,41.88,24.09
2659,13,blue,8.2,41.73,24.03
2659,13,blue,8.3,41.56,23.99
2659,13,blue,8.4,41.44,23.94
2659,13,blue,8.5,41.46,23.94
2659,13,blue,8.6,41.41,23.99
2659,13,blue,8.7,41.4,23.97
2659,13,blue,8.8,41.45,23.98
2659,13,blue,8.9,41.49,24.05
2659,13,blue,9.0,41.67,24.08
2659,13,blue,9.1,41.85,24.14
2659,13,blue,9.2,42.14,24.14
2659,13,blue,9.3,42.39,24.21
2659,13,blue,9.4,42.84,24.28
2659,13,blue,9.5,43.34,24.34
2659,13,blue,9.6,43.81,24.44
2659,13,blue,9.7,44.4,24.51
2659,13,blue,9.8,44.95,24.57
2659,13,blue,9.9,45.66,24.63
2659,13,blue,10.0,46.3,24.7
2659,13,blue,10.1,46.94,24.77
2659,13,blue,10.2,47.6,24.81
2659,13,blue,10.3,48.27,24.88
2659,13,blue,10.4,49.06,24.96
2659,13,blue,10.5,49.82,25.07
2659,13,blue,10.6,50.55,25.19
2659,13,blue,10.7,51.32,25.24
2659,13,blue,10.8,52.06,25.28
2659,13,blue,10.9,52.68,25.29
2659,13,blue,11.0,53.11,25.26
2659,13,blue,11.1,53.45,25.22
2659,13,blue,11.2,53.64,25.17
2659,13,blue,11.3,53.71,25.18
2659,13,blue,11.4,53.66,25.2
2659,13,blue,11.5,53.6,25.19
2659,13,blue,11.6,53.54,25.22
2659,13,blue,11.7,53.51,25.26
2659,13,blue,11.8,53.52,25.32
2659,13,blue,11.9,53.52,25.37
2659,13,blue,12.0,53.53,25.4
2659,13,blue,12.1,53.45,25.39
2659,13,blue,12.2,53.31,25.38
2659,13,blue,12.3,53.13,25.37
2659,13,blue,12.4,52.81,25.31
2659,13,blue,12.5,52.39,25.19
2659,13,blue,12.6,51.82,25.09
2659,13,blue,12.7,51.15,25.02
2659,13,blue,12.8,50.44,24.88
2659,13,blue,12.9,49.55,24.69
2659,13,blue,13.0,48.7,24.51
2659,13,blue,13.1,47.76,24.29
2659,13,blue,13.2,46.92,24.02
2659,13,blue,13.3,46.07,23.71
2659,13,blue,13.4,45.2,23.39
2659,13,blue,13.5,44.34,23.07
2659,13,blue,13.6,43.43,22.68
2659,13,blue,13.7,42.55,22.36
2659,13,blue,13.8,41.62,22.09
2659,13,blue,13.9,40.76,21.91
2659,13,blue,14.0,39.88,21.75
2659,13,blue,14.1,39.05,21.66
2659,13,blue,14.2,38.17,21.73
2659,13,blue,14.3,37.27,21.84
2659,13,blue,14.4,36.39,22.05
2659,13,blue,14.5,35.48,22.28
2659,13,blue,14.6,34.6,22.6
2659,13,blue,14.7,33.78,22.95
2659,13,blue,14.8,33.16,23.24
2659,13,blue,14.9,32.65,23.53
2659,13,blue,15.0,32.24,23.74
2659,13,blue,15.1,31.96,23.94
2659,13,blue,15.2,31.74,24.05
2659,13,blue,15.3,31.65,24.09
2659,13,blue,15.4,31.56,24.11
2659,13,blue,15.5,31.54,24.13
2659,13,blue,15.6,31.55,24.06
2659,13,blue,15.7,31.52,24.01
2659,13,blue,15.8,31.54,23.99
2659,13,blue,15.9,31.56,24.0
2659,13,blue,16.0,31.52,23.95
3309,14,red,0,null,null
3309,14,red,0.1,4.97,17.66
3309,14,red,0.2,5.02,17.65
3309,14,red,0.3,5.01,17.61
3309,14,red,0.4,4.99,17.6
3309,14,red,0.5,4.94,17.58
3309,14,red,0.6,4.93,17.55
3309,14,red,0.7,4.88,17.53
3309,14,red,0.8,4.83,17.53
3309,14,red,0.9,4.77,17.54
3309,14,red,1.0,4.75,17.54
3309,14,red,1.1,4.74,17.57
3309,14,red,1.2,4.68,17.57
3309,14,red,1.3,4.77,17.6
3309,14,red,1.4,4.79,17.6
3309,14,red,1.5,4.78,17.63
3309,14,red,1.6,4.77,17.63
3309,14,red,1.7,4.73,17.55
3309,14,red,1.8,4.77,17.56
3309,14,red,1.9,4.67,17.55
3309,14,red,2.0,4.69,17.56
3309,14,red,2.1,4.65,17.55
3309,14,red,2.2,4.67,17.56
3309,14,red,2.3,4.74,17.61
3309,14,red,2.4,4.71,17.64
3309,14,red,2.5,4.8,17.64
3309,14,red,2.6,4.94,17.68
3309,14,red,2.7,5.23,17.78
3309,14,red,2.8,5.49,17.92
3309,14,red,2.9,5.8,18.05
3309,14,red,3.0,6.11,18.25
3309,14,red,3.1,6.24,18.62
3309,14,red,3.2,6.19,19.12
3309,14,red,3.3,5.91,19.69
3309,14,red,3.4,5.6,20.3
3309,14,red,3.5,5.27,20.93
3309,14,red,3.6,5.02,21.48
3309,14,red,3.7,4.91,21.94
3309,14,red,3.8,4.97,22.24
3309,14,red,3.9,5.24,22.36
3309,14,red,4.0,5.59,22.38
3309,14,red,4.1,5.94,22.39
3309,14,red,4.2,6.43,22.05
3309,14,red,4.3,7.0,21.4
3309,14,red,4.4,7.51,21.04
3309,14,red,4.5,8.01,20.88
3309,14,red,4.6,8.45,20.81
3309,14,red,4.7,8.78,20.82
3309,14,red,4.8,8.93,21.15
3309,14,red,4.9,8.94,21.73
3309,14,red,5.0,8.92,22.01
3309,14,red,5.1,8.86,22.05
3309,14,red,5.2,8.79,22.0
3309,14,red,5.3,8.68,21.92
3309,14,red,5.4,8.61,21.83
3309,14,red,5.5,8.64,21.71
3309,14,red,5.6,8.78,21.28
3309,14,red,5.7,8.83,21.09
3309,14,red,5.8,8.77,21.19
3309,14,red,5.9,8.84,21.29
3309,14,red,6.0,8.97,21.39
3309,14,red,6.1,9.14,21.56
3309,14,red,6.2,9.37,22.02
3309,14,red,6.3,9.8,22.24
3309,14,red,6.4,10.4,22.17
3309,14,red,6.5,11.02,22.11
3309,14,red,6.6,11.62,21.87
3309,14,red,6.7,12.15,21.75
3309,14,red,6.8,12.43,21.71
3309,14,red,6.9,12.62,21.83
3309,14,red,7.0,12.84,22.02
3309,14,red,7.1,13.04,22.2
3309,14,red,7.2,13.19,22.56
3309,14,red,7.3,13.36,22.75
3309,14,red,7.4,13.69,22.92
3309,14,red,7.5,14.02,23.04
3309,14,red,7.6,14.32,23.16
3309,14,red,7.7,14.62,23.28
3309,14,red,7.8,14.8,23.41
3309,14,red,7.9,14.92,23.58
3309,14,red,8.0,15.03,23.82
3309,14,red,8.1,15.18,23.97
3309,14,red,8.2,15.27,24.12
3309,14,red,8.3,15.29,24.24
3309,14,red,8.4,15.37,24.33
3309,14,red,8.5,15.48,24.38
3309,14,red,8.6,15.53,24.39
3309,14,red,8.7,15.49,24.4
3309,14,red,8.8,15.49,24.39
3309,14,red,8.9,15.45,24.38
3309,14,red,9.0,15.48,24.4
3309,14,red,9.1,15.45,24.43
3309,14,red,9.2,15.39,24.4
3309,14,red,9.3,15.36,24.43
3309,14,red,9.4,15.35,24.42
3309,14,red,9.5,15.37,24.42
3309,14,red,9.6,15.33,24.45
3309,14,red,9.7,15.4,24.49
3309,14,red,9.8,15.44,24.55
3309,14,red,9.9,15.42,24.58
3309,14,red,10.0,15.33,24.67
3309,14,red,10.1,15.22,24.72
3309,14,red,10.2,15.15,24.72
3309,14,red,10.3,15.02,24.77
3309,14,red,10.4,14.98,24.76
3309,14,red,10.5,15.03,24.79
3309,14,red,10.6,15.08,24.75
3309,14,red,10.7,15.24,24.77
3309,14,red,10.8,15.37,24.75
3309,14,red,10.9,15.53,24.74
3309,14,red,11.0,15.67,24.78
3309,14,red,11.1,15.8,24.82
3309,14,red,11.2,15.97,24.85
3309,14,red,11.3,16.06,24.9
3309,14,red,11.4,16.16,24.96
3309,14,red,11.5,16.2,24.97
3309,14,red,11.6,16.24,24.96
3309,14,red,11.7,16.27,25.01
3309,14,red,11.8,16.28,25.0
3309,14,red,11.9,16.24,24.96
3309,14,red,12.0,16.19,24.95
3309,14,red,12.1,16.22,24.94
3309,14,red,12.2,16.17,24.95
3309,14,red,12.3,16.09,24.87
3309,14,red,12.4,16.03,24.89
3309,14,red,12.5,16.03,24.91
3309,14,red,12.6,16.05,24.92
3309,14,red,12.7,16.03,24.91
3309,14,red,12.8,16.04,24.9
3309,14,red,12.9,16.03,24.91
3309,14,red,13.0,16.05,24.9
3309,14,red,13.1,16.09,24.79
3309,14,red,13.2,16.1,24.77
3309,14,red,13.3,16.1,24.73
3309,14,red,13.4,16.07,24.74
3309,14,red,13.5,16.06,24.74
3309,14,red,13.6,16.05,24.76
3309,14,red,13.7,15.88,24.84
3309,14,red,13.8,15.78,24.87
3309,14,red,13.9,15.64,24.93
3309,14,red,14.0,15.44,24.88
3309,14,red,14.1,15.19,24.82
3309,14,red,14.2,14.94,24.64
3309,14,red,14.3,14.84,24.44
3309,14,red,14.4,14.59,24.17
3309,14,red,14.5,14.48,23.86
3309,14,red,14.6,14.55,23.56
3309,14,red,14.7,14.7,23.27
3309,14,red,14.8,14.88,23.09
3309,14,red,14.9,15.01,22.88
3309,14,red,15.0,15.23,22.78
3309,14,red,15.1,15.38,22.69
3309,14,red,15.2,15.36,22.61
3309,14,red,15.3,15.28,22.58
3309,14,red,15.4,15.19,22.44
3309,14,red,15.5,15.0,22.33
3309,14,red,15.6,14.86,22.13
3309,14,red,15.7,14.66,21.85
3309,14,red,15.8,14.47,21.62
3309,14,red,15.9,14.25,21.32
3309,14,red,16.0,13.94,21.1
4183,14,red,0,null,null
4183,14,red,0.1,4.7,13.41
4183,14,red,0.2,4.66,13.4
4183,14,red,0.3,4.63,13.37
4183,14,red,0.4,4.58,13.36
4183,14,red,0.5,4.53,13.37
4183,14,red,0.6,4.52,13.35
4183,14,red,0.7,4.48,13.34
4183,14,red,0.8,4.51,13.34
4183,14,red,0.9,4.55,13.37
4183,14,red,1.0,4.54,13.37
4183,14,red,1.1,4.51,13.38
4183,14,red,1.2,4.51,13.4
4183,14,red,1.3,4.53,13.41
4183,14,red,1.4,4.51,13.45
4183,14,red,1.5,4.54,13.47
4183,14,red,1.6,4.54,13.46
4183,14,red,1.7,4.6,13.46
4183,14,red,1.8,4.57,13.45
4183,14,red,1.9,4.51,13.47
4183,14,red,2.0,4.47,13.41
4183,14,red,2.1,4.5,13.37
4183,14,red,2.2,4.54,13.38
4183,14,red,2.3,4.52,13.36
4183,14,red,2.4,4.54,13.34
4183,14,red,2.5,4.64,13.33
4183,14,red,2.6,4.63,13.36
4183,14,red,2.7,4.54,13.4
4183,14,red,2.8,4.47,13.42
4183,14,red,2.9,4.45,13.43
4183,14,red,3.0,4.46,13.42
4183,14,red,3.1,4.51,13.38
4183,14,red,3.2,4.81,13.26
4183,14,red,3.3,5.18,13.12
4183,14,red,3.4,5.52,12.93
4183,14,red,3.5,5.81,12.75
4183,14,red,3.6,5.84,12.67
4183,14,red,3.7,5.78,12.68
4183,14,red,3.8,5.48,12.81
4183,14,red,3.9,5.06,12.98
4183,14,red,4.0,4.72,13.14
4183,14,red,4.1,4.4,13.34
4183,14,red,4.2,4.27,13.46
4183,14,red,4.3,4.27,13.45
4183,14,red,4.4,4.35,13.42
4183,14,red,4.5,4.47,13.31
4183,14,red,4.6,4.61,13.27
4183,14,red,4.7,4.83,13.19
4183,14,red,4.8,5.06,13.17
4183,14,red,4.9,5.32,13.09
4183,14,red,5.0,5.55,12.99
4183,14,red,5.1,5.79,12.92
4183,14,red,5.2,6.06,12.81
4183,14,red,5.3,6.31,12.67
4183,14,red,5.4,6.68,12.38
4183,14,red,5.5,6.96,12.37
4183,14,red,5.6,7.29,12.4
4183,14,red,5.7,7.69,12.48
4183,14,red,5.8,8.05,12.59
4183,14,red,5.9,8.38,12.72
4183,14,red,6.0,8.74,12.9
4183,14,red,6.1,9.13,12.99
4183,14,red,6.2,9.52,12.98
4183,14,red,6.3,9.89,12.91
4183,14,red,6.4,10.25,12.9
4183,14,red,6.5,10.59,12.88
4183,14,red,6.6,10.85,12.89
4183,14,red,6.7,11.1,12.85
4183,14,red,6.8,11.34,12.89
4183,14,red,6.9,11.51,12.91
4183,14,red,7.0,11.67,12.89
4183,14,red,7.1,11.79,12.59
4183,14,red,7.2,11.87,12.44
4183,14,red,7.3,11.86,12.42
4183,14,red,7.4,11.73,12.46
4183,14,red,7.5,11.74,12.4
4183,14,red,7.6,11.74,12.37
4183,14,red,7.7,11.72,12.65
4183,14,red,7.8,11.7,12.82
4183,14,red,7.9,11.68,12.98
4183,14,red,8.0,11.75,12.99
4183,14,red,8.1,11.69,13.11
4183,14,red,8.2,11.65,13.19
4183,14,red,8.3,11.61,13.26
4183,14,red,8.4,11.57,13.3
4183,14,red,8.5,11.52,13.26
4183,14,red,8.6,11.53,13.22
4183,14,red,8.7,11.55,13.18
4183,14,red,8.8,11.5,13.16
4183,14,red,8.9,11.37,13.12
4183,14,red,9.0,11.39,13.09
4183,14,red,9.1,11.42,13.04
4183,14,red,9.2,11.39,12.95
4183,14,red,9.3,10.96,12.44
4183,14,red,9.4,11.01,12.59
4183,14,red,9.5,11.36,12.66
4183,14,red,9.6,11.47,12.85
4183,14,red,9.7,11.52,12.89
4183,14,red,9.8,11.82,13.07
4183,14,red,9.9,12.5,13.72
4183,14,red,10.0,12.85,13.73
4183,14,red,10.1,12.99,13.8
4183,14,red,10.2,13.25,13.76
4183,14,red,10.3,13.59,13.91
4183,14,red,10.4,13.7,14.02
4183,14,red,10.5,13.67,14.01
4183,14,red,10.6,13.71,14.01
4183,14,red,10.7,13.77,14.04
4183,14,red,10.8,13.79,14.06
4183,14,red,10.9,13.74,14.02
4183,14,red,11.0,13.71,13.95
4183,14,red,11.1,13.88,14.0
4183,14,red,11.2,13.8,13.98
4183,14,red,11.3,13.73,13.96
4183,14,red,11.4,13.72,13.97
4183,14,red,11.5,13.6,13.96
4183,14,red,11.6,13.64,13.94
4183,14,red,11.7,13.61,13.95
4183,14,red,11.8,13.69,13.92
4183,14,red,11.9,13.6,13.82
4183,14,red,12.0,13.65,13.81
4183,14,red,12.1,13.71,13.75
4183,14,red,12.2,13.76,13.77
4183,14,red,12.3,13.87,13.82
4183,14,red,12.4,14.02,13.9
