Team,Match,Alliance,Time,X,Y
498,33,blue,137.6,39,12
5940,33,blue,3.8,48,12
5940,33,blue,19.8,39,12
5940,33,blue,30.2,42,12
5940,33,blue,87.8,42,3
5940,33,blue,125.7,39,6
1983,33,blue,19.4,54,24
1983,33,blue,50.5,54,27
1983,33,blue,80.0,51,27
1983,33,blue,94.2,33,24
1983,33,blue,146.8,54,12
1072,34,red,22.3,15,15
1072,34,red,74.3,6,18
3309,34,red,125.4,27,24
2557,34,red,18.4,12,3
2557,34,red,22.1,9,3
2557,34,red,36.9,24,3
2557,34,red,74.6,18,6
2557,34,red,92.5,18,9
2557,34,red,109.1,6,3
2557,34,red,124.1,9,3
2557,34,red,143.5,3,15
5818,34,blue,79.7,18,21
5818,34,blue,116.0,21,24
5818,34,blue,130.0,48,12
5818,34,blue,137.1,54,12
5818,34,blue,143.8,51,12
1619,34,blue,7.2,51,9
1619,34,blue,12.5,42,3
1619,34,blue,17.1,39,3
1619,34,blue,97.7,39,6
2930,34,blue,76.3,33,18
2930,34,blue,87.3,54,27
696,35,red,16.7,18,12
696,35,red,50.4,24,9
696,35,red,70.2,18,6
696,35,red,126.8,9,12
696,35,red,130.5,6,9
696,35,red,149.0,3,12
4183,35,red,49.6,24,3
4183,35,red,119.0,3,3
114,35,blue,3.8,51,9
114,35,blue,123.4,33,9
114,35,blue,145.6,51,9
114,35,blue,151.3,48,9
5199,35,blue,46.6,39,6
5199,35,blue,117.8,51,12
5199,35,blue,138.5,54,15
254,35,blue,78.5,45,21
254,35,blue,100.5,51,24
254,35,blue,108.9,48,24
254,35,blue,123.2,45,9
254,35,blue,149.0,51,15
5940,36,red,0.4,51,15
5940,36,red,12.7,15,24
5940,36,red,19.4,15,18
5940,36,red,54.8,24,24
5940,36,red,87.6,21,24
5940,36,red,132.7,6,27
2928,36,red,30.1,9,12
2928,36,red,73.4,39,15
2928,36,red,77.1,39,9
2928,36,red,151.2,6,9
1678,36,red,18.8,24,3
1678,36,red,68.4,24,0
1678,36,red,74.1,18,3
604,36,blue,3.8,54,9
604,36,blue,29.6,45,6
604,36,blue,114.9,42,24
3218,36,blue,7.7,42,15
3218,36,blue,12.9,39,15
3218,36,blue,18.8,33,18
3218,36,blue,22.5,24,21
3218,36,blue,30.5,12,18
3218,36,blue,73.3,21,9
3218,36,blue,145.8,51,18
972,36,blue,18.3,51,21
972,36,blue,22.0,42,21
972,36,blue,30.2,33,21
972,36,blue,72.9,45,15
972,36,blue,149.3,51,9
1868,37,red,1.0,51,9
1868,37,red,12.2,15,15
1868,37,red,66.2,36,24
1868,37,red,73.1,39,24
1868,37,red,76.8,39,21
1868,37,red,122.6,21,24
1868,37,red,135.9,6,18
2659,37,red,39.9,24,24
2659,37,red,75.9,27,24
2659,37,red,120.6,24,18
2659,37,red,146.6,24,21
649,37,red,12.3,12,3
649,37,red,58.0,21,6
649,37,red,66.1,18,6
1671,37,blue,3.9,54,18
1671,37,blue,22.7,30,18
1671,37,blue,100.4,12,21
1671,37,blue,145.7,51,9
3647,37,blue,4.2,54,9
3647,37,blue,11.5,45,9
3647,37,blue,18.8,42,6
3647,37,blue,77.4,39,9
3647,37,blue,86.8,42,9
973,37,blue,13.5,54,27
973,37,blue,66.0,51,24
973,37,blue,86.1,33,24
973,37,blue,126.6,48,24
498,38,red,27.7,33,6
498,38,red,74.7,36,3
498,38,red,89.9,42,3
498,38,red,108.4,45,6
2733,38,red,27.1,24,24
2733,38,red,89.4,12,24
2733,38,red,135.7,6,15
2733,38,red,139.4,3,15
115,38,red,75.1,15,15
115,38,red,84.0,9,6
115,38,red,96.2,15,18
115,38,red,145.2,3,9
4414,38,blue,4.9,51,9
4414,38,blue,74.8,45,6
4414,38,blue,89.7,39,3
4414,38,blue,110.3,54,0
5700,38,blue,10.3,48,12
5700,38,blue,27.4,30,9
5700,38,blue,64.5,18,6
5700,38,blue,75.0,18,9
5700,38,blue,117.0,15,3
5700,38,blue,144.0,51,18
5818,38,blue,4.2,54,18
5818,38,blue,89.6,45,21
5818,38,blue,103.5,51,24
5818,38,blue,107.7,30,18
5818,38,blue,151.1,54,15
1710,39,red,16.1,0,27
1710,39,red,134.2,3,24
5507,39,red,27.5,0,3
5507,39,red,41.5,15,6
5507,39,red,71.7,24,9
5507,39,red,93.4,21,9
5507,39,red,98.7,0,3
5507,39,red,134.8,6,9
5507,39,red,140.8,3,9
2910,39,blue,4.0,51,9
2910,39,blue,18.7,33,9
2102,39,blue,88.7,51,21
2102,39,blue,134.1,51,24
2102,39,blue,137.8,51,21
1072,39,blue,17.0,39,15
1072,39,blue,32.5,36,18
1072,39,blue,103.6,54,27
1072,39,blue,113.3,30,24
1197,40,red,3.6,6,12
1197,40,red,9.2,12,12
1197,40,red,68.1,9,18
1197,40,red,82.6,6,18
1197,40,red,92.1,3,18
971,40,red,67.8,18,24
971,40,red,139.1,18,15
971,40,red,145.5,6,9
3476,40,red,13.5,18,6
3476,40,red,67.7,18,3
3476,40,red,73.9,12,3
3476,40,red,129.1,18,9
3476,40,red,132.8,15,9
3476,40,red,140.5,12,9
5026,40,blue,6.8,51,12
5026,40,blue,17.1,45,12
5026,40,blue,48.1,12,3
5026,40,blue,69.5,21,3
5026,40,blue,123.6,21,9
1983,40,blue,3.8,54,9
1983,40,blue,23.6,45,3
1983,40,blue,48.8,51,3
1983,40,blue,52.5,45,3
1983,40,blue,129.8,36,6
1983,40,blue,148.0,51,9
2046,40,blue,19.2,51,27
2046,40,blue,108.6,54,24
2046,40,blue,113.1,51,24
498,41,red,3.9,0,18
498,41,red,18.5,15,15
498,41,red,46.7,42,24
498,41,red,55.2,36,24
498,41,red,106.7,39,24
498,41,red,110.4,36,24
1619,41,red,85.2,18,24
1619,41,red,106.3,18,18
1619,41,red,126.3,33,21
1619,41,red,130.0,30,21
3309,41,red,106.0,18,6
3309,41,red,127.7,21,9
2930,41,blue,105.7,18,24
2930,41,blue,128.0,27,21
4414,41,blue,32.0,54,0
254,41,blue,96.4,36,21
254,41,blue,105.8,45,21
254,41,blue,128.2,42,9
254,41,blue,148.6,51,15
696,42,red,2.5,51,15
696,42,red,26.6,15,15
696,42,red,94.0,21,9
696,42,red,141.4,3,12
972,42,red,87.9,36,3
1072,42,red,36.0,24,3
1072,42,red,87.5,30,6
1072,42,red,91.2,27,3
2557,42,blue,5.7,51,9
2557,42,blue,12.0,45,9
2557,42,blue,15.7,42,6
2557,42,blue,64.0,39,9
2557,42,blue,87.8,36,6
2557,42,blue,125.8,48,15
2557,42,blue,143.8,54,12
1671,42,blue,4.0,54,9
1671,42,blue,14.7,45,9
1671,42,blue,18.4,39,9
1671,42,blue,26.9,30,6
1671,42,blue,34.0,36,9
1671,42,blue,88.1,27,9
604,42,blue,25.9,51,24
604,42,blue,128.3,42,24
1710,43,red,55.3,39,21
1710,43,red,137.9,18,24
1710,43,red,148.1,6,18
973,43,red,23.9,9,21
973,43,red,54.0,24,21
973,43,red,136.4,9,15
973,43,red,140.1,3,15
5026,43,red,3.8,0,9
5026,43,red,18.2,15,3
5026,43,red,37.7,21,9
5026,43,red,47.1,24,9
5026,43,red,59.1,15,9
5026,43,red,138.8,6,9
5026,43,red,142.5,3,9
114,43,blue,23.6,51,3
114,43,blue,110.5,36,6
114,43,blue,148.4,45,9
5507,43,blue,6.2,48,15
5507,43,blue,55.4,18,18
1983,43,blue,19.4,51,27
1983,43,blue,23.8,45,24
1983,43,blue,32.5,54,24
1983,43,blue,62.0,54,27
1983,43,blue,78.8,51,24
1983,43,blue,138.0,51,15
1983,43,blue,141.7,51,12
1983,43,blue,146.0,54,12
1983,43,blue,149.7,54,15
5818,44,red,23.9,42,18
5818,44,red,49.5,36,21
5818,44,red,103.0,45,9
5818,44,red,141.7,6,18
1678,44,red,23.6,21,24
1678,44,red,48.8,24,24
1678,44,red,52.5,18,24
971,44,red,49.6,21,3
971,44,red,86.6,24,3
971,44,red,146.1,6,9
3647,44,blue,4.8,51,12
3647,44,blue,23.1,39,9
3647,44,blue,49.8,18,3
3647,44,blue,82.5,21,6
3647,44,blue,119.4,21,9
3647,44,blue,137.7,30,6
3647,44,blue,141.4,30,9
846,44,blue,7.4,45,9
846,44,blue,92.4,30,24
5940,44,blue,7.9,48,18
5940,44,blue,12.7,48,21
5940,44,blue,27.5,45,24
5940,44,blue,62.5,42,24
649,45,red,3.3,42,24
649,45,red,60.7,21,6
649,45,red,145.8,12,18
5700,45,red,77.5,36,9
2733,45,red,13.1,15,3
2733,45,red,31.4,15,6
2733,45,red,75.9,24,24
2733,45,red,135.9,6,12
2733,45,red,143.7,3,12
6443,45,blue,141.2,51,15
3476,45,blue,3.8,48,18
3476,45,blue,14.8,51,24
3476,45,blue,18.5,48,21
3476,45,blue,29.8,51,24
3476,45,blue,62.3,51,3
3476,45,blue,66.0,42,3
3476,45,blue,82.3,36,3
3476,45,blue,121.5,36,9
3476,45,blue,135.6,51,3
3476,45,blue,152.3,48,12
4183,45,blue,59.4,48,21
4183,45,blue,63.1,39,12
4183,45,blue,91.1,48,24
2102,46,red,1.0,48,18
2102,46,red,4.7,6,18
2102,46,red,13.3,15,21
2102,46,red,74.4,24,18
2102,46,red,110.4,15,12
2102,46,red,135.9,24,24
2102,46,red,139.6,12,21
2102,46,red,147.0,6,18
2046,46,red,13.0,15,3
2046,46,red,52.3,18,6
2046,46,red,147.1,3,15
1868,46,red,24.4,36,6
1868,46,red,58.0,39,6
1868,46,red,74.9,39,3
1868,46,red,135.7,21,9
1868,46,red,143.7,9,9
1868,46,red,147.4,6,9
2659,46,blue,3.8,51,9
2659,46,blue,88.0,33,3
2659,46,blue,106.9,42,3
115,46,blue,11.9,39,21
115,46,blue,120.2,51,24
1197,46,blue,12.7,39,15
1197,46,blue,27.2,51,27
1197,46,blue,37.8,54,24
1197,46,blue,45.1,51,27
1197,46,blue,56.9,54,27
1197,46,blue,60.6,51,27
1197,46,blue,100.3,39,9
1197,46,blue,112.1,45,15
1197,46,blue,135.8,51,18
1197,46,blue,147.7,54,18
5199,47,red,13.0,18,21
5199,47,red,26.5,0,24
5199,47,red,128.9,18,24
5199,47,red,142.1,21,18
4414,47,red,15.7,12,15
4414,47,red,55.7,21,6
4414,47,red,76.4,18,9
4414,47,red,142.0,3,12
3218,47,blue,4.2,48,15
3218,47,blue,7.9,45,15
3218,47,blue,12.7,39,15
3218,47,blue,90.9,24,6
3218,47,blue,112.5,24,21
2910,47,blue,3.8,54,9
2910,47,blue,46.5,30,0
2910,47,blue,92.4,30,6
2910,47,blue,102.1,33,3
2910,47,blue,116.0,54,3
2910,47,blue,140.6,51,12
2910,47,blue,144.3,51,15
2910,47,blue,148.0,54,15
114,47,blue,76.4,42,24
114,47,blue,141.0,48,24
3647,48,red,4.0,3,18
3647,48,red,31.2,24,24
3647,48,red,93.1,18,21
3647,48,red,132.1,18,24
972,48,red,31.5,39,3
972,48,red,63.3,39,24
972,48,red,93.4,42,24
972,48,red,97.1,39,24
972,48,red,111.2,24,21
972,48,red,148.9,3,12
1710,48,red,9.9,15,12
1710,48,red,31.3,15,6
1710,48,red,93.4,21,9
1710,48,red,97.1,18,6
1710,48,red,100.8,12,6
1710,48,red,104.5,6,3
1710,48,red,120.2,3,3
1710,48,red,141.8,30,3
4183,48,blue,31.3,39,6
4183,48,blue,63.3,39,18
4183,48,blue,93.6,39,24
4183,48,blue,100.9,36,24
1983,48,blue,3.9,54,9
1983,48,blue,93.4,48,3
1983,48,blue,97.1,45,3
2733,48,blue,31.3,45,24
2733,48,blue,62.9,36,21
2733,48,blue,91.8,48,21
2733,48,blue,95.5,45,18
2733,48,blue,99.2,45,21
2733,48,blue,102.9,48,21
2733,48,blue,106.6,48,24
2733,48,blue,118.3,45,15
1197,49,red,39.4,21,6
1197,49,red,64.0,24,24
1197,49,red,78.7,9,3
1197,49,red,95.3,6,6
1197,49,red,132.5,24,3
1197,49,red,140.8,6,18
1197,49,red,150.1,3,18
846,49,red,18.2,21,24
846,49,red,132.3,15,9
846,49,red,146.6,9,12
846,49,red,150.3,6,12
1671,49,red,5.2,0,9
1671,49,red,84.9,36,21
1671,49,red,93.2,36,24
1671,49,red,120.3,39,24
1671,49,red,147.2,9,18
1671,49,red,150.9,6,18
5507,49,blue,3.8,48,9
5507,49,blue,9.8,39,3
5507,49,blue,13.5,39,0
5507,49,blue,17.2,36,0
5507,49,blue,86.2,15,18
604,49,blue,17.8,48,9
604,49,blue,85.0,42,9
604,49,blue,131.3,54,12
1619,49,blue,17.7,51,24
1619,49,blue,100.4,39,27
1619,49,blue,144.1,51,15
1619,49,blue,147.8,48,15
1072,50,red,13.1,15,24
1072,50,red,64.8,39,24
1072,50,red,87.2,33,21
1072,50,red,148.2,6,18
5940,50,red,7.8,9,12
5940,50,red,16.5,12,12
5940,50,red,54.3,27,18
5940,50,red,111.6,3,27
5940,50,red,115.3,0,27
5940,50,red,141.8,27,24
5940,50,red,145.5,15,18
5940,50,red,149.2,6,9
2046,50,red,19.7,24,3
2046,50,red,35.3,21,3
2046,50,red,113.0,27,3
2046,50,red,121.1,15,6
2046,50,red,148.6,36,21
498,50,blue,3.9,54,9
498,50,blue,25.8,21,6
498,50,blue,97.5,21,9
498,50,blue,113.6,24,9
498,50,blue,117.3,27,9
498,50,blue,121.0,24,9
498,50,blue,125.4,21,9
696,50,blue,3.9,51,18
649,50,blue,25.1,54,24
649,50,blue,113.0,42,27
649,50,blue,132.3,51,18
2102,51,red,21.6,15,24
2102,51,red,48.9,3,24
2102,51,red,65.1,27,18
2102,51,red,110.5,3,24
3218,51,red,76.9,12,12
3218,51,red,80.8,12,15
3218,51,red,117.2,6,15
3218,51,red,126.1,6,9
3218,51,red,137.9,3,9
5818,51,red,40.9,3,3
5818,51,red,66.2,21,6
5818,51,red,88.3,18,3
5818,51,red,92.0,12,3
5818,51,red,125.7,12,15
5818,51,red,129.4,6,9
5818,51,red,144.5,6,12
2557,51,blue,3.8,51,9
2557,51,blue,11.5,48,9
2557,51,blue,15.2,45,6
2557,51,blue,27.2,54,3
2557,51,blue,33.6,42,6
2557,51,blue,88.7,36,6
2557,51,blue,117.8,48,6
2557,51,blue,126.5,48,9
2557,51,blue,133.8,51,9
2557,51,blue,146.5,54,12
1868,51,blue,4.0,54,9
1868,51,blue,40.8,18,6
1868,51,blue,52.3,21,9
1868,51,blue,63.6,18,9
1868,51,blue,87.3,21,9
1868,51,blue,91.0,18,6
1868,51,blue,94.7,15,6
1868,51,blue,117.6,45,12
1868,51,blue,126.9,48,18
5026,51,blue,17.7,54,27
5026,51,blue,41.4,48,24
5026,51,blue,83.6,45,24
5026,51,blue,94.2,48,24
5026,51,blue,112.5,51,15
5026,51,blue,116.2,51,12
5199,52,red,11.4,12,21
5199,52,red,15.1,6,21
5199,52,red,39.8,12,15
5199,52,red,142.6,6,15
2930,52,red,79.9,45,24
2930,52,red,100.4,39,24
2930,52,red,144.8,33,21
5700,52,red,11.8,15,9
5700,52,red,15.5,12,9
5700,52,red,31.8,9,9
5700,52,red,40.1,12,6
5700,52,red,43.8,9,9
5700,52,red,60.2,24,6
5700,52,red,101.4,21,9
2928,52,blue,38.5,21,21
2928,52,blue,42.2,15,12
2928,52,blue,81.3,24,24
2928,52,blue,85.0,21,21
2928,52,blue,89.7,18,21
971,52,blue,3.9,51,9
971,52,blue,83.1,45,3
971,52,blue,100.9,51,6
254,52,blue,12.3,42,24
254,52,blue,39.4,51,24
254,52,blue,64.7,36,24
254,52,blue,101.8,30,21
254,52,blue,150.3,51,15
2910,53,red,1.6,51,15
2910,53,red,21.2,9,24
2910,53,red,27.7,6,24
2910,53,red,48.1,18,24
6443,53,red,60.7,33,21
6443,53,red,122.3,30,21
3309,53,red,15.3,15,9
3309,53,red,19.0,3,0
3309,53,red,60.6,21,6
1678,53,blue,3.8,51,9
1678,53,blue,17.6,51,3
1678,53,blue,60.8,30,24
973,53,blue,13.9,54,27
973,53,blue,25.4,54,24
973,53,blue,29.1,42,24
973,53,blue,59.8,39,24
973,53,blue,63.5,36,24
973,53,blue,121.6,54,24
115,53,blue,27.4,42,3
115,53,blue,31.1,33,3
115,53,blue,60.9,24,6
115,53,blue,84.8,21,3
115,53,blue,108.7,24,6
2659,54,red,117.0,9,27
604,54,red,53.6,9,9
604,54,red,70.3,9,3
604,54,red,139.4,3,12
604,54,red,149.7,0,15
498,54,red,38.3,42,9
3476,54,blue,3.8,48,9
3476,54,blue,37.8,54,24
3476,54,blue,57.5,39,24
3476,54,blue,81.1,54,24
3218,54,blue,16.7,33,24
3218,54,blue,119.6,51,9
3218,54,blue,150.0,54,9
1710,54,blue,3.8,48,12
1710,54,blue,32.5,54,24
1710,54,blue,44.5,33,24
1197,55,red,50.1,24,24
1197,55,red,111.9,27,21
1197,55,red,121.5,3,12
1197,55,red,126.2,6,12
1197,55,red,129.9,3,12
5700,55,red,3.8,6,15
5700,55,red,7.5,6,12
5700,55,red,32.3,12,12
5700,55,red,56.3,9,15
5700,55,red,139.3,12,18
5700,55,red,144.9,6,18
114,55,red,9.3,24,6
114,55,red,14.6,21,6
114,55,red,103.6,12,6
114,55,red,148.2,6,9
254,55,blue,31.9,39,3
254,55,blue,151.4,48,12
5818,55,blue,72.2,24,6
5818,55,blue,75.9,21,6
5818,55,blue,95.2,21,3
5818,55,blue,107.1,18,3
5818,55,blue,135.3,48,15
5818,55,blue,149.3,54,15
972,55,blue,78.3,48,24
972,55,blue,149.6,51,18
1868,56,red,10.3,21,18
1868,56,red,138.1,6,15
1868,56,red,150.4,3,15
5199,56,red,13.7,12,3
1619,56,blue,6.6,51,9
1619,56,blue,18.7,42,3
1619,56,blue,34.4,39,3
1619,56,blue,51.4,36,6
1072,56,blue,10.4,51,18
1072,56,blue,19.0,42,15
649,56,blue,14.1,42,21
696,57,red,18.5,12,6
696,57,red,126.3,0,27
696,57,red,142.3,9,21
4414,57,red,83.8,0,27
5940,57,red,19.9,15,12
5940,57,red,48.2,21,3
5940,57,red,67.1,15,3
5940,57,red,85.3,18,6
5940,57,red,131.9,27,9
5940,57,red,148.4,6,9
846,57,blue,120.4,51,24
2733,57,blue,22.9,54,24
2733,57,blue,111.4,48,24
5026,57,blue,9.2,51,18
5026,57,blue,18.1,42,15
5026,57,blue,30.6,33,18
5026,57,blue,60.4,15,21
5026,57,blue,143.2,54,15
2910,58,red,9.0,21,21
2910,58,red,139.5,12,21
2910,58,red,149.2,0,15
3647,58,red,10.5,12,3
3647,58,red,97.0,12,9
3647,58,red,108.5,15,6
3647,58,red,131.5,9,6
2930,58,blue,3.8,51,9
2930,58,blue,110.1,33,3
1671,58,blue,3.8,54,9
1671,58,blue,11.9,42,9
1671,58,blue,75.7,18,3
1671,58,blue,90.4,21,6
1671,58,blue,94.1,21,3
3476,58,blue,14.8,51,24
3476,58,blue,31.7,33,21
3476,58,blue,51.1,51,24
3476,58,blue,58.2,54,24
3476,58,blue,84.7,30,24
3476,58,blue,103.9,54,24
3476,58,blue,123.1,51,21
3476,58,blue,126.8,45,15
3476,58,blue,143.0,39,12
2046,59,red,44.1,36,6
2046,59,red,81.1,39,21
973,59,red,19.3,0,24
973,59,red,72.6,21,21
973,59,red,80.7,12,18
973,59,red,136.1,15,15
973,59,red,143.7,6,12
973,59,red,151.2,3,12
3309,59,red,141.7,24,9
2102,59,blue,3.9,48,9
2102,59,blue,7.6,45,6
2102,59,blue,17.7,48,3
2102,59,blue,21.4,42,3
2102,59,blue,25.1,39,3
2102,59,blue,124.6,45,3
2102,59,blue,138.5,48,12
4183,59,blue,4.4,48,15
4183,59,blue,81.3,30,24
2928,59,blue,15.8,54,24
2928,59,blue,23.1,45,24
2928,59,blue,42.6,54,24
2928,59,blue,79.6,54,3
2928,59,blue,83.3,48,3
2928,59,blue,91.9,54,0
2928,59,blue,107.0,45,18
971,60,red,56.4,21,21
971,60,red,84.6,3,24
971,60,red,95.7,6,24
971,60,red,107.5,3,24
971,60,red,130.1,21,21
971,60,red,142.5,3,15
971,60,red,148.1,0,15
1983,60,red,16.5,21,6
1983,60,red,39.1,24,3
1983,60,red,56.6,15,3
1983,60,red,60.3,9,3
1983,60,red,68.8,24,3
1983,60,red,75.8,12,6
1983,60,red,80.7,0,0
1983,60,red,93.0,15,3
1983,60,red,118.2,18,3
1983,60,red,152.9,6,18
2557,60,red,17.0,15,12
2557,60,red,56.3,42,3
2557,60,red,108.5,39,12
2557,60,red,116.9,24,9
6443,60,blue,56.4,15,24
6443,60,blue,108.5,12,15
6443,60,blue,140.2,51,15
6443,60,blue,143.9,51,12
6443,60,blue,147.7,51,15
1678,60,blue,5.6,51,9
1678,60,blue,56.5,45,3
1678,60,blue,108.4,48,12
1678,60,blue,114.3,48,15
1678,60,blue,138.4,51,9
2659,60,blue,3.8,51,18
2659,60,blue,14.6,54,24
2659,60,blue,40.3,42,24
2659,60,blue,83.4,51,24
2659,60,blue,87.1,33,21
2659,60,blue,95.4,51,21
2659,60,blue,103.8,54,27
2659,60,blue,107.5,48,27
2659,60,blue,117.7,54,24
2659,60,blue,121.4,39,24
2659,60,blue,151.4,54,18
846,61,red,23.7,21,24
846,61,red,85.2,18,21
846,61,red,135.9,12,24
846,61,red,149.2,9,12
2910,61,red,135.4,15,3
2910,61,red,149.3,0,9
498,61,red,38.2,33,9
498,61,red,84.6,36,3
498,61,red,133.5,33,6
649,61,blue,3.8,51,9
649,61,blue,7.5,48,9
649,61,blue,23.4,51,6
649,61,blue,48.0,45,15
649,61,blue,135.7,48,9
649,61,blue,141.9,51,9
972,61,blue,23.5,24,21
972,61,blue,135.7,21,3
5026,61,blue,3.8,51,15
5026,61,blue,44.1,42,15
5026,61,blue,77.6,54,24
5026,61,blue,87.3,45,24
5026,61,blue,129.0,48,18
5026,61,blue,135.0,30,9
3476,62,red,31.5,15,24
3476,62,red,43.9,21,27
3476,62,red,65.3,18,24
3476,62,red,82.9,12,24
3476,62,red,86.6,3,24
3476,62,red,135.7,18,6
3476,62,red,139.4,18,3
3476,62,red,150.2,6,15
2928,62,red,16.6,0,3
2928,62,red,46.2,3,3
2928,62,red,49.9,0,3
2928,62,red,119.7,18,3
2928,62,red,145.9,6,9
1868,62,red,3.9,0,9
1868,62,red,18.0,21,9
1868,62,red,28.1,6,6
1868,62,red,58.1,9,9
1868,62,red,78.4,3,6
1868,62,red,95.0,18,6
1868,62,red,112.5,12,9
1868,62,red,120.8,21,9
1868,62,red,124.5,24,9
1868,62,red,137.2,9,15
1868,62,red,140.9,6,15
1868,62,red,147.3,3,12
1710,62,blue,17.2,42,15
1710,62,blue,120.3,48,3
1710,62,blue,136.0,33,9
2930,62,blue,5.2,51,9
2930,62,blue,77.5,36,21
2930,62,blue,84.4,45,24
2930,62,blue,114.3,39,3
2930,62,blue,136.7,48,24
696,62,blue,65.9,27,24
696,62,blue,126.5,39,9
3647,63,red,84.0,9,27
3647,63,red,129.3,18,24
2557,63,red,16.5,15,12
2557,63,red,37.1,36,9
2557,63,red,140.3,3,15
114,63,red,11.6,24,3
114,63,red,17.7,15,6
114,63,red,130.0,6,18
1983,63,blue,26.0,39,3
1983,63,blue,65.9,36,9
1983,63,blue,69.6,36,12
1983,63,blue,84.3,36,9
1983,63,blue,89.6,36,12
1983,63,blue,93.3,36,9
1983,63,blue,97.6,36,12
1983,63,blue,101.3,36,9
1983,63,blue,108.6,36,12
5700,63,blue,7.0,48,12
5700,63,blue,16.7,42,12
5700,63,blue,20.4,33,6
5700,63,blue,27.6,15,3
5700,63,blue,103.0,30,9
5700,63,blue,129.7,33,18
5700,63,blue,133.4,33,21
5700,63,blue,137.1,33,18
3309,63,blue,19.8,54,24
3309,63,blue,129.8,39,6
1072,64,red,14.8,15,24
1072,64,red,18.5,12,24
1072,64,red,32.2,6,15
1072,64,red,35.9,9,15
1072,64,red,134.8,21,21
973,64,red,11.3,12,6
973,64,red,15.7,3,3
973,64,red,23.0,6,3
973,64,red,32.8,18,3
973,64,red,103.7,18,15
973,64,red,114.0,24,3
973,64,red,117.7,21,3
973,64,red,132.9,24,3
973,64,red,151.6,0,15
604,64,red,32.2,45,3
604,64,red,77.5,42,3
604,64,red,107.1,33,9
971,64,blue,3.8,51,9
971,64,blue,14.6,54,3
971,64,blue,18.3,51,3
971,64,blue,22.0,48,3
971,64,blue,52.3,48,6
971,64,blue,85.0,39,6
971,64,blue,134.2,48,15
971,64,blue,148.8,54,15
1619,64,blue,15.7,39,24
1619,64,blue,32.5,45,24
1619,64,blue,77.7,36,21
1619,64,blue,91.8,54,21
2733,64,blue,3.8,51,15
2733,64,blue,15.5,42,15
2733,64,blue,19.2,39,18
2733,64,blue,134.0,45,24
2733,64,blue,152.2,51,18
3218,65,red,5.4,6,15
4414,65,red,11.5,18,27
2046,65,red,11.3,15,3
6443,65,blue,9.8,45,9
6443,65,blue,73.2,12,21
6443,65,blue,146.9,51,15
254,65,blue,3.8,48,18
254,65,blue,59.5,51,6
254,65,blue,73.4,36,6
254,65,blue,135.3,42,9
254,65,blue,145.7,48,12
1671,65,blue,4.5,54,18
1671,65,blue,11.8,45,18
1671,65,blue,73.1,45,24
1671,65,blue,119.0,54,24
1671,65,blue,147.0,51,18
5199,66,red,52.1,3,27
5507,66,red,5.9,6,12
5507,66,red,38.3,9,12
5507,66,red,76.9,21,21
5507,66,red,94.4,21,18
5507,66,red,126.1,24,21
5507,66,red,140.0,6,12
5507,66,red,147.4,3,9
5507,66,red,151.1,0,9
2659,66,red,12.2,12,3
2659,66,red,57.7,18,9
2659,66,red,108.1,18,6
2659,66,red,115.1,21,6
2659,66,red,118.8,9,3
2659,66,red,136.2,6,15
2659,66,red,147.5,3,15
115,66,blue,4.6,54,9
115,66,blue,94.4,51,3
115,66,blue,140.1,45,6
5940,66,blue,3.8,48,12
5940,66,blue,12.3,45,12
5940,66,blue,85.9,48,24
5940,66,blue,140.6,48,18
5940,66,blue,151.6,54,18
5818,66,blue,7.5,45,18
5818,66,blue,20.9,48,24
5818,66,blue,77.5,33,21
5818,66,blue,93.8,51,24
5818,66,blue,134.7,45,24
4183,67,red,16.3,15,15
4183,67,red,54.4,12,21
4183,67,red,58.1,9,12
4183,67,red,135.9,12,18
1678,67,red,127.3,18,24
1678,67,red,134.3,6,12
2930,67,red,24.3,24,3
2930,67,red,48.4,18,6
2930,67,red,87.9,18,12
2930,67,red,135.7,3,9
2930,67,red,141.5,0,9
2102,67,blue,3.8,48,9
2102,67,blue,7.5,45,9
2102,67,blue,18.3,45,6
2102,67,blue,30.2,54,0
2102,67,blue,56.0,45,12
2102,67,blue,98.0,45,0
2102,67,blue,136.1,48,15
1197,67,blue,7.3,51,15
1197,67,blue,74.8,51,27
1197,67,blue,86.6,48,27
1197,67,blue,115.6,45,27
1197,67,blue,119.3,33,24
1197,67,blue,135.7,45,24
1197,67,blue,148.8,51,9
696,67,blue,13.0,30,18
696,67,blue,16.7,30,15
696,67,blue,33.1,30,24
